Name,Price,Url
Cape of the Burning Cabal,0.04 ,https://market.dota2.net/en/item/57939563-5861713646-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5867302083-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5897121292-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5899544746-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5910898962-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.04 ,https://market.dota2.net/en/item/57939563-5913241764-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5916723336-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.041 ,https://market.dota2.net/en/item/57939563-5917134417-Cape%20of%20the%20Burning%20Cabal/
Cape of the Flameguard,0.08 ,https://market.dota2.net/en/item/57939564-0-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.094 ,https://market.dota2.net/en/item/57939564-93973071-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.165 ,https://market.dota2.net/en/item/57939564-5856188935-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.11 ,https://market.dota2.net/en/item/57939564-5877624116-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.089 ,https://market.dota2.net/en/item/57939564-5913346406-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.089 ,https://market.dota2.net/en/item/57939564-5917136668-Cape%20of%20the%20Flameguard/
Cape of the Flameguard,0.089 ,https://market.dota2.net/en/item/57939564-5919347168-Cape%20of%20the%20Flameguard/
Captain's Hook,0.02 ,https://market.dota2.net/en/item/57939565-0-Captain%27s%20Hook/
Captain's Hook,0.02 ,https://market.dota2.net/en/item/57939565-1363818203-Captain%27s%20Hook/
Captain's Hook,0.029 ,https://market.dota2.net/en/item/57939565-5859934868-Captain%27s%20Hook/
Captain's Hook,0.028 ,https://market.dota2.net/en/item/57939565-5865401490-Captain%27s%20Hook/
Captain's Hook,0.02 ,https://market.dota2.net/en/item/57939565-5892748875-Captain%27s%20Hook/
Captain's Hook,0.028 ,https://market.dota2.net/en/item/57939565-5910898962-Captain%27s%20Hook/
Captain's Hook,0.028 ,https://market.dota2.net/en/item/57939565-5913241764-Captain%27s%20Hook/
Castor's Spaulder,0.04 ,https://market.dota2.net/en/item/57939566-0-Castor%27s%20Spaulder/
Castor's Spaulder,0.04 ,https://market.dota2.net/en/item/57939566-5857646593-Castor%27s%20Spaulder/
Castor's Spaulder,0.078 ,https://market.dota2.net/en/item/57939566-5865739860-Castor%27s%20Spaulder/
Castor's Spaulder,0.041 ,https://market.dota2.net/en/item/57939566-5916616508-Castor%27s%20Spaulder/
Castor's Spaulder,0.079 ,https://market.dota2.net/en/item/57939566-5917136668-Castor%27s%20Spaulder/
Cerebral Support,0.006 ,https://market.dota2.net/en/item/57939567-0-Cerebral%20Support/
Cerebral Support,0.03 ,https://market.dota2.net/en/item/57939567-192238929-Cerebral%20Support/
Cerebral Support,0.02 ,https://market.dota2.net/en/item/57939567-1048168720-Cerebral%20Support/
Cerebral Support,0.01 ,https://market.dota2.net/en/item/57939567-1625510296-Cerebral%20Support/
Cerebral Support,0.008 ,https://market.dota2.net/en/item/57939567-4278676060-Cerebral%20Support/
Cerebral Support,0.008 ,https://market.dota2.net/en/item/57939567-5777405389-Cerebral%20Support/
Cerebral Support,0.026 ,https://market.dota2.net/en/item/57939567-5867103301-Cerebral%20Support/
Cerebral Support,0.02 ,https://market.dota2.net/en/item/57939567-5874659244-Cerebral%20Support/
Cerebral Support,0.005 ,https://market.dota2.net/en/item/57939567-5908754281-Cerebral%20Support/
Cerebral Support,0.03 ,https://market.dota2.net/en/item/57939567-5916616508-Cerebral%20Support/
Ceremonial Rapier,0.02 ,https://market.dota2.net/en/item/57939568-0-Ceremonial%20Rapier/
Ceremonial Rapier,0.02 ,https://market.dota2.net/en/item/57939568-1625510296-Ceremonial%20Rapier/
Ceremonial Rapier,0.03 ,https://market.dota2.net/en/item/57939568-5899222232-Ceremonial%20Rapier/
Ceremonial Rapier,0.026 ,https://market.dota2.net/en/item/57939568-5910898962-Ceremonial%20Rapier/
Ceremonial Rapier,0.02 ,https://market.dota2.net/en/item/57939568-5913751979-Ceremonial%20Rapier/
Champion of Emauracus,0.01 ,https://market.dota2.net/en/item/57939569-0-Champion%20of%20Emauracus/
Champion of Emauracus,0.01 ,https://market.dota2.net/en/item/57939569-5695290297-Champion%20of%20Emauracus/
Champion of Emauracus,0.01 ,https://market.dota2.net/en/item/57939569-5703725170-Champion%20of%20Emauracus/
Champion of Emauracus,0.01 ,https://market.dota2.net/en/item/57939569-5857646593-Champion%20of%20Emauracus/
Champion of Emauracus,0.029 ,https://market.dota2.net/en/item/57939569-5859937680-Champion%20of%20Emauracus/
Champion of Emauracus,0.01 ,https://market.dota2.net/en/item/57939569-5897689373-Champion%20of%20Emauracus/
Champion of Emauracus,0.028 ,https://market.dota2.net/en/item/57939569-5910898962-Champion%20of%20Emauracus/
Champion of Emauracus,0.028 ,https://market.dota2.net/en/item/57939569-5916572396-Champion%20of%20Emauracus/
Chronite Armor,0.009 ,https://market.dota2.net/en/item/57939570-0-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-880242988-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-3361756721-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-5771135896-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-5853200635-Chronite%20Armor/
Chronite Armor,0.026 ,https://market.dota2.net/en/item/57939570-5867103301-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-5870221046-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-5888557090-Chronite%20Armor/
Chronite Armor,0.01 ,https://market.dota2.net/en/item/57939570-5908434567-Chronite%20Armor/
Chronite Armor,0.019 ,https://market.dota2.net/en/item/57939570-5917134417-Chronite%20Armor/
Chronite Bracers,0.03 ,https://market.dota2.net/en/item/57939571-0-Chronite%20Bracers/
Chronite Bracers,0.03 ,https://market.dota2.net/en/item/57939571-673705489-Chronite%20Bracers/
Chronite Bracers,0.04 ,https://market.dota2.net/en/item/57939571-4186738598-Chronite%20Bracers/
Chronite Bracers,0.04 ,https://market.dota2.net/en/item/57939571-5889246395-Chronite%20Bracers/
Chronite Bracers,0.04 ,https://market.dota2.net/en/item/57939571-5899222232-Chronite%20Bracers/
Chronite Bracers,0.03 ,https://market.dota2.net/en/item/57939571-5906188732-Chronite%20Bracers/
Chronite Bracers,0.03 ,https://market.dota2.net/en/item/57939571-5914627481-Chronite%20Bracers/
Chronite Bracers,0.038 ,https://market.dota2.net/en/item/57939571-5918357958-Chronite%20Bracers/
Набор «Chronite Defense»,1 ,https://market.dota2.net/en/item/57939572-0-Chronite%20Defense%20Set/
Набор Chronite Defense,1 ,https://market.dota2.net/en/item/57939572-93973071-Chronite%20Defense%20Set/
Набор Chronite Defense,0.9 ,https://market.dota2.net/en/item/57939572-5634678355-Chronite%20Defense%20Set/
Chronite Scepter,0.02 ,https://market.dota2.net/en/item/57939573-0-Chronite%20Scepter/
Chronite Scepter,0.02 ,https://market.dota2.net/en/item/57939573-5056062444-Chronite%20Scepter/
Chronite Scepter,0.021 ,https://market.dota2.net/en/item/57939573-5872754832-Chronite%20Scepter/
Chronite Scepter,0.03 ,https://market.dota2.net/en/item/57939573-5889982930-Chronite%20Scepter/
Chronite Scepter,0.04 ,https://market.dota2.net/en/item/57939573-5899222232-Chronite%20Scepter/
Chronite Scepter,0.03 ,https://market.dota2.net/en/item/57939573-5908434567-Chronite%20Scepter/
Chronite Scepter,0.04 ,https://market.dota2.net/en/item/57939573-5912355956-Chronite%20Scepter/
Chronite Scepter,0.02 ,https://market.dota2.net/en/item/57939573-5913241764-Chronite%20Scepter/
Chronite Scepter,0.02 ,https://market.dota2.net/en/item/57939573-5913346484-Chronite%20Scepter/
Chronite Scepter,0.03 ,https://market.dota2.net/en/item/57939573-5914627481-Chronite%20Scepter/
Chronite Scepter,0.02 ,https://market.dota2.net/en/item/57939573-5916616508-Chronite%20Scepter/
Cleaver of the Hidden Hunter,0.02 ,https://market.dota2.net/en/item/57939574-0-Cleaver%20of%20the%20Hidden%20Hunter/
Cleaver of the Hidden Hunter,0.023 ,https://market.dota2.net/en/item/57939574-5910898962-Cleaver%20of%20the%20Hidden%20Hunter/
Coat of the Elder Grove,0.019 ,https://market.dota2.net/en/item/57939575-0-Coat%20of%20the%20Elder%20Grove/
Coat of the Elder Grove,0.02 ,https://market.dota2.net/en/item/57939575-5770994491-Coat%20of%20the%20Elder%20Grove/
Coat of the Elder Grove,0.02 ,https://market.dota2.net/en/item/57939575-5822799313-Coat%20of%20the%20Elder%20Grove/
Cold Case Bow,0.02 ,https://market.dota2.net/en/item/57939576-0-Cold%20Case%20Bow/
Cold Case Bow,0.02 ,https://market.dota2.net/en/item/57939576-5740158246-Cold%20Case%20Bow/
Cold Case Bow,0.02 ,https://market.dota2.net/en/item/57939576-5772816462-Cold%20Case%20Bow/
Cold Case Bow,0.06 ,https://market.dota2.net/en/item/57939576-5913241764-Cold%20Case%20Bow/
Creeper's Cruel Hook,0.01 ,https://market.dota2.net/en/item/57939577-0-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.01 ,https://market.dota2.net/en/item/57939577-57944754-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.023 ,https://market.dota2.net/en/item/57939577-699367336-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.009 ,https://market.dota2.net/en/item/57939577-1625510296-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.01 ,https://market.dota2.net/en/item/57939577-5843882914-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.019 ,https://market.dota2.net/en/item/57939577-5899313434-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.02 ,https://market.dota2.net/en/item/57939577-5907984577-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.019 ,https://market.dota2.net/en/item/57939577-5916616508-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Hook,0.01 ,https://market.dota2.net/en/item/57939577-5917700872-Creeper%27s%20Cruel%20Hook/
Creeper's Cruel Painsaw,0.008 ,https://market.dota2.net/en/item/57939578-0-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.02 ,https://market.dota2.net/en/item/57939578-682132424-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.009 ,https://market.dota2.net/en/item/57939578-1625510296-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,1.057 ,https://market.dota2.net/en/item/57939578-4431302915-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.02 ,https://market.dota2.net/en/item/57939578-5873072060-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.019 ,https://market.dota2.net/en/item/57939578-5899313434-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.008 ,https://market.dota2.net/en/item/57939578-5917036074-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Painsaw,0.019 ,https://market.dota2.net/en/item/57939578-5917136668-Creeper%27s%20Cruel%20Painsaw/
Creeper's Cruel Shuriken,0.009 ,https://market.dota2.net/en/item/57939579-0-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.01 ,https://market.dota2.net/en/item/57939579-230139020-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.027 ,https://market.dota2.net/en/item/57939579-685959663-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.005 ,https://market.dota2.net/en/item/57939579-1625510296-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.02 ,https://market.dota2.net/en/item/57939579-5821971066-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.01 ,https://market.dota2.net/en/item/57939579-5844453937-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.01 ,https://market.dota2.net/en/item/57939579-5872510831-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.03 ,https://market.dota2.net/en/item/57939579-5899313434-Creeper%27s%20Cruel%20Shuriken/
Creeper's Cruel Shuriken,0.03 ,https://market.dota2.net/en/item/57939579-5916616508-Creeper%27s%20Cruel%20Shuriken/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-0-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-1625510296-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.012 ,https://market.dota2.net/en/item/57939580-4187535717-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-5821971066-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-5822799313-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-5855213674-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.013 ,https://market.dota2.net/en/item/57939580-5859934868-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.03 ,https://market.dota2.net/en/item/57939580-5867103301-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-5888555661-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939580-5897698034-Crest%20of%20the%20Burning%20Cabal/
Crest of the Burning Cabal,0.012 ,https://market.dota2.net/en/item/57939580-5910898962-Crest%20of%20the%20Burning%20Cabal/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-0-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-57943523-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-57944754-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.018 ,https://market.dota2.net/en/item/57939582-675531396-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-4555661859-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-5782633657-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-5822845571-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.012 ,https://market.dota2.net/en/item/57939582-5827427156-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-5851069604-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.009 ,https://market.dota2.net/en/item/57939582-5853513881-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-5874659244-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.01 ,https://market.dota2.net/en/item/57939582-5912067865-Cuffs%20of%20Oak%20and%20Yew/
Cuffs of Oak and Yew,0.011 ,https://market.dota2.net/en/item/57939582-5918357958-Cuffs%20of%20Oak%20and%20Yew/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-0-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-57943523-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-1363818243-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-5697927307-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-5822799313-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-5835205206-Curled%20Root-Staff/
Curled Root-Staff,0.018 ,https://market.dota2.net/en/item/57939584-5859934868-Curled%20Root-Staff/
Curled Root-Staff,0.01 ,https://market.dota2.net/en/item/57939584-5903569272-Curled%20Root-Staff/
Cyclopean Helm of the Mono Militis,0.01 ,https://market.dota2.net/en/item/57939585-0-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Cyclopean Helm of the Mono Militis,0.005 ,https://market.dota2.net/en/item/57939585-253032933-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Cyclopean Helm of the Mono Militis,0.005 ,https://market.dota2.net/en/item/57939585-1363818243-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Cyclopean Helm of the Mono Militis,0.005 ,https://market.dota2.net/en/item/57939585-5852863983-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Cyclopean Helm of the Mono Militis,0.006 ,https://market.dota2.net/en/item/57939585-5874659244-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Cyclopean Helm of the Mono Militis,0.03 ,https://market.dota2.net/en/item/57939585-5917134417-Cyclopean%20Helm%20of%20the%20Mono%20Militis/
Defender of the Ivory Isles,0.09 ,https://market.dota2.net/en/item/57939589-0-Defender%20of%20the%20Ivory%20Isles/
Defender of the Ivory Isles,0.09 ,https://market.dota2.net/en/item/57939589-5916567262-Defender%20of%20the%20Ivory%20Isles/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-0-Demon%20Blood%20Armor/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-58046424-Demon%20Blood%20Armor/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-1625510296-Demon%20Blood%20Armor/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-5782599828-Demon%20Blood%20Armor/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-5822799313-Demon%20Blood%20Armor/
Demon Blood Armor,0.02 ,https://market.dota2.net/en/item/57939591-5874659244-Demon%20Blood%20Armor/
Demon Blood Armor,0.029 ,https://market.dota2.net/en/item/57939591-5910898962-Demon%20Blood%20Armor/
Demon Blood Armor,0.031 ,https://market.dota2.net/en/item/57939591-5916616508-Demon%20Blood%20Armor/
